Size,Bedrooms,Age,Location,Price
245.14987176420183,7,1,D,315064.34913027746
190.3764015803407,8,2,C,269643.9509998342
335.04355517892634,7,13,B,843873.1555395719
376.8176305727054,7,14,D,946723.1711334235
282.506164666465,11,6,A,540463.2053545004
466.648493196191,7,9,C,969182.4899569382
421.27122624785085,9,4,A,713627.6397191916
298.7696676957307,6,10,B,663757.3318672339
145.96660860187498,7,13,A,386334.23332883336
305.38364746946525,12,4,B,501480.6515434657
212.00599063826704,10,15,B,582109.7315907256
258.83187733763,9,13,C,642800.4357225182
396.9492104026739,5,12,B,957295.0337244307
265.74209712794357,11,10,D,572224.8712004309
372.27003738747766,7,5,A,668132.4825796202
162.1835779881061,9,7,D,304415.10483385995
315.4331919253682,9,9,C,658794.1081339599
173.3187045214751,6,3,A,277315.32626763225
172.02275885782717,4,11,A,415353.9446222536
141.63308396667904,9,5,C,244243.58106402078
135.4427401226243,12,3,D,204799.22135641563
427.24645239592087,4,4,C,679398.3805951388
175.65503605571018,5,14,D,443123.08349121216
320.88313115903964,5,12,B,774809.4669757824
305.7763492719197,7,9,C,637142.3848972423
479.8462296539334,7,7,A,957956.0704268931
400.5128413469041,12,8,B,814010.2572061215
466.3831447734227,8,5,C,789123.6832193501
121.63073457868495,7,11,C,280978.9372095133
462.56903662262,10,12,C,1097762.3741364023
325.3878732053753,11,7,C,617706.0986404625
460.06244893899145,10,15,D,1201053.567894959
363.63316299053105,11,4,A,618250.2259876212
414.4432459752584,11,5,C,703964.653238434
151.8756282240722,11,5,A,278622.1187414277
210.3145540785604,7,9,D,431307.0548257857
211.3935781676933,7,6,B,388227.29472233984
193.38517921800394,6,14,C,498331.8959306021
191.05978565541972,5,12,B,463358.0681787781
342.73927896877115,10,11,C,782619.8133535477
351.4440178427581,8,7,C,664143.2014016432
327.88543508181687,4,12,C,775106.5433124333
498.1817837364434,5,4,B,808268.344347297
440.9767634027167,8,9,C,917056.0396632073
349.57216270956724,4,12,D,809591.4521590441
332.3516499526212,7,14,A,904097.9533282365
431.05916024970793,11,7,B,831833.2029472024
275.7882134946526,4,3,C,412852.86168004305
294.1899127141463,11,15,D,772986.1421740395
257.174189903926,4,11,B,595623.8718717222
150.22293390522094,5,14,B,395216.48673197976
163.6080122716251,9,9,D,338518.3985820616
130.16766875896582,12,8,B,271330.17155999766
232.42998427851376,4,7,C,438228.9305693778
243.15654716910086,7,8,B,493957.52652536635
429.1574145185387,4,3,B,653887.5574596573
359.417344105467,8,13,C,888013.6583701832
216.89389935077892,10,9,D,447143.6280948076
185.73430905862858,4,12,D,431951.7530077765
310.1770759199846,12,7,B,601811.7158446554
230.2367878123472,6,14,A,627607.331486288
261.7403261885458,4,10,D,557579.9224759137
331.23988394541016,5,1,B,440626.6273851166
344.0154510399558,5,9,C,714347.8909464688
376.81808364803925,8,7,B,725876.3216409122
276.0443244824413,7,1,A,383225.45120099856
465.18339658065645,4,8,C,918760.9244707319
440.7537885721583,11,14,B,1155596.3908901224
434.3915407763225,8,2,C,609313.0247606408
406.6076644552988,10,7,D,753590.156903113
341.9669741058641,9,14,D,861913.902482812
393.7412235891671,11,14,C,1013337.672810841
298.4064441081879,4,7,D,550502.1261031171
416.8273778751926,9,15,C,1110324.2775905086
198.96526837661338,12,4,A,342465.844215069
206.52831203035157,7,13,D,502466.8816932946
379.14499756282817,6,8,C,751077.3552036459
483.8497108071692,10,13,B,1218557.3738970691
461.5539953746709,5,8,C,912438.2628973523
335.32364344845695,6,6,A,635973.2782103271
417.9657652055376,12,6,D,736163.455024934
392.60163028676885,6,10,A,904624.6927045861
321.18548909018136,7,11,D,716550.9741197001
276.0565102623675,6,5,B,477334.43598559295
321.7441529329657,11,14,C,830177.1250614647
251.98763571148652,5,2,D,346593.45313218137
404.294952282435,7,7,A,808038.1597130815
361.8864452602255,5,3,B,552418.7711581598
463.3177925744117,11,3,D,682312.1378437101
389.6687157404822,11,12,B,945826.4358100464
477.1871047760254,10,7,B,919116.145343534
386.58806729366603,11,13,A,1015042.8440589883
366.70445028536966,7,9,C,762897.985389003
213.28665236315143,4,11,B,494633.381485895
469.34754533262645,6,15,A,1320418.1708588218
294.5553479752271,8,14,A,803298.5335639165
307.2558763411664,9,2,B,441578.58346424164
447.77397700442805,11,14,A,1219844.8173492209
339.67611655819724,4,5,D,561986.7583014158
178.39970588023473,11,9,B,385230.5327955406
362.37265263045856,11,4,A,616133.7786726452
451.31960655961564,9,7,C,851890.3034796005
452.4587027578727,12,7,A,907744.4530565022
251.65445492466262,4,6,A,476892.2106629729
438.62621910830154,6,13,C,1079876.9843771223
151.53975777220597,5,15,A,429898.85814974125
347.7034131505867,12,12,D,812967.2591755764
362.5371854520594,5,3,C,542555.3319526644
473.37231981153,8,9,C,983920.4680909979
387.0331635197445,7,14,A,1051554.310073884
315.6185722555937,6,15,C,839833.0307547674
152.91730653431586,11,4,B,254470.63382136347
461.2192680103261,12,9,B,981522.1005567794
330.93695490880316,12,5,C,564374.0842467892
339.0771712453426,10,8,A,716034.1053914843
449.32012427826146,12,8,A,947748.1248543959
469.1860618354098,7,3,C,702488.8600110897
248.79226946638278,4,4,C,396726.95483475033
410.2285793606704,6,12,A,1028981.8757756745
178.43022536093682,5,6,B,327003.92184584425
178.11589029722572,10,3,C,271236.4447622719
484.40239775648416,5,14,B,1262372.0938903457
185.41549680817707,5,13,D,449817.1934626891
369.74065962625843,9,12,D,860881.0308121406
367.5979128198991,5,5,A,658328.3631496762
379.28352978032945,11,2,D,523655.8199851342
353.096976077053,9,3,A,562847.5984268142
273.7287316122323,10,4,C,440186.31087377603
266.1566525199763,10,13,B,674986.5150762801
288.05488542019197,4,8,A,604382.3353773542
464.8965677351644,8,6,B,848207.8303836051
168.66445730233883,9,12,A,429849.931789607
267.1328058995216,8,8,B,542922.9092504637
168.10008245477513,6,7,D,312976.0872682323
272.05054271851577,7,2,B,390409.44257345743
144.2858236516727,12,9,D,301963.42121671134
482.52762316732475,5,2,C,674578.451448916
400.4699488307547,4,15,B,1082873.4782114562
248.52387538166394,10,1,B,334036.68134452926
190.51779718843204,5,12,B,462057.816166936
212.7385346989975,11,9,D,439581.28890635626
448.5288200472933,10,5,A,806160.12274022
172.02416973860264,10,2,B,250162.79716165754
194.09241807016753,11,13,B,496085.40422448557
413.57752931179374,10,6,C,741913.6920577456
418.30701367966384,5,13,B,1049697.8808775735
370.8655318982802,7,3,D,545064.1532353482
157.82292476493106,11,6,C,288433.51438251755
384.8592415109171,4,14,C,983321.9104037732
139.68227799767232,5,5,B,242929.55157681127
281.19103156413064,12,12,A,713508.5846131654
326.57552038719723,6,14,C,837168.1238650298
263.0392947462758,11,2,D,365080.08432107954
405.88034652749604,9,4,C,648854.4688995538
264.464594005403,7,11,A,639404.8515207605
431.0091608570934,11,4,B,703778.0810135886
310.5488733030321,7,6,B,567849.0949659087
229.14017200209764,11,4,A,392431.11439840205
347.92234734350575,8,12,A,875722.5626090411
367.62590707360187,5,4,B,597331.8255406771
490.9130383576279,11,13,B,1237234.6202574626
140.0503121717452,6,4,B,230315.68836964527
326.22195252578706,10,11,D,730449.5904002121
325.7029409390908,11,11,B,760028.3514537606
457.46041387790166,4,7,A,911055.0484661978
487.6897708601831,12,1,C,638525.9430347974
313.825885242769,11,3,C,473792.91724124027
363.9901496889845,8,8,C,722892.6145879215
247.52438098273024,9,2,A,370760.3746276381
218.4619509222847,9,4,C,351983.73026089894
189.80296874978674,9,10,A,443158.8772495118
283.478440020203,12,6,C,512337.7094758805
378.34210742540654,11,14,D,954679.0748644295
477.8509712708607,10,8,D,929638.4972318329
402.18010442139604,9,4,B,655853.1511115612
235.06121434380367,11,12,D,552371.0966138936
403.17104283022985,12,10,A,934548.4196640943
419.95919495861216,12,3,D,619692.4964564466
132.1939607466699,12,1,B,181359.44059023785
206.69626212588173,9,15,B,566689.6946525744
361.44625806379486,5,5,B,622944.3078181188
403.54733909886795,10,11,B,938198.852947187
195.90502933914175,12,2,C,279659.80084008526
282.13870573258055,4,13,C,694755.5516333572
218.2072007477256,9,14,D,553365.9363281697
319.12683093176787,5,11,B,739143.1331937097
299.4724560017805,10,15,B,817639.4295215945
148.63093604590296,6,5,A,269133.970910544
397.7684348265172,4,6,C,709396.7402518945
496.4634547964219,7,12,D,1151051.2047675604
345.5050675791976,8,5,C,586048.5135330519
244.72347442593042,6,7,B,472058.3910078486
251.93902732643951,12,9,C,530322.1524017712
235.9896440361046,4,14,C,604597.6544278503
167.35216311198016,9,2,D,233410.72683083883
194.54768870006131,12,8,A,416272.44244342396
369.01255292731514,12,5,C,628341.0889178894
471.44208020376686,12,4,C,754684.2550427667
397.6385377185681,7,15,B,1078615.0543685602
488.02552120310224,6,6,A,923443.7251961122
341.593608834247,11,2,A,510791.0017071081
202.35694974069992,10,12,A,514888.1585375338
352.8055697752564,9,15,B,960132.8382908105
189.07377530352522,6,1,A,263176.3895609709
310.67545288581744,8,9,B,661076.4174514539
486.34394224428996,4,13,B,1218542.9700263024
365.6820321896423,8,10,C,797073.1895296273
427.8205822993667,9,10,B,950836.3069219647
331.6466046343787,8,13,C,820030.8881449591
267.6778091517952,5,8,D,520272.1298425183
437.0364657600085,10,1,B,583235.2448174705
415.9048989378285,12,12,C,989968.3223017727
452.67558208054385,11,11,C,1031576.1131737069
217.65448437217736,9,4,D,343690.6091806184
423.94759157670296,4,4,B,687656.4447586475
194.8856206195233,9,5,C,333707.8426407991
127.2185219956339,10,7,D,241034.01171231014
335.3773343063393,8,1,B,447748.40576623613
128.14516761418506,6,9,D,264258.5934365644
409.7637320262595,11,12,A,1033016.955589308
191.67109099743305,8,15,D,504515.44662855886
281.27380443745096,12,8,D,552119.1101902456
203.6264288000889,11,6,C,369780.53754895786
362.7112420146525,10,11,A,877337.1557041593
141.74285237947396,5,8,B,288710.9321524609
432.068136911165,7,3,A,686092.8309872424
455.0760972031169,9,6,C,814875.1486327356
407.3551320728603,8,4,D,637519.9186193425
372.8950117763704,8,14,A,1014552.4045566316
355.7735899789018,9,12,A,896335.4526481996
349.6625012900778,7,2,C,490790.20179578825
316.4303739041801,6,12,C,750124.2394226316
176.88490152854206,9,6,B,327223.73681698454
426.3206426637074,12,3,C,641805.1162835966
158.36423120063083,8,4,B,261251.5210662352
120.86866919719574,4,7,C,229386.14873715045
443.635692135707,6,12,B,1070297.3708612465
430.64371616446726,7,4,B,700494.8393326065
227.95962617238024,4,10,C,495992.7925323413
282.60320121728796,9,14,A,772191.4965305874
401.2607084589102,10,10,D,858208.667665821
454.1162841678744,6,3,C,679445.0308417971
125.73312947315135,12,13,C,320034.7009502745
183.47367687672283,9,1,B,247494.7229368775
202.64345378018902,6,3,C,305253.45922492124
308.20548011581207,12,7,B,598047.0719523361
321.9810958405994,12,5,C,549328.241012207
347.20641727209795,4,12,C,820549.4934239744
201.26064203451256,11,1,D,261438.31623519375
278.7941778540552,5,12,D,647411.4281864831
172.0727084006004,7,2,B,248456.91429550844
304.95914696228874,10,3,A,487577.9633206788
279.59937482987266,11,2,A,419317.26954897365
140.35207389491327,4,1,D,180375.16201245144
411.1802034642963,6,1,C,536129.543689728
315.52838671061716,7,9,C,657270.5901707138
379.83005655392907,5,5,C,641614.4950106008
253.9940365553259,5,7,B,488964.3731602015
435.9623787789428,6,1,A,602342.0774713606
235.1155495894808,7,7,C,445596.3088315081
252.66533188031062,9,4,C,406161.885698412
432.01581625469856,9,1,A,598637.6477380549
429.7371558935891,11,4,D,674204.3818367362
303.1851557303254,7,15,B,824270.9873506203
132.3618497131826,9,4,B,219913.19334459488
170.12419828040524,8,4,B,280251.86467768514
129.92012612109346,7,2,A,196003.34449419583
365.05814813690665,10,14,C,939307.9288602907
195.06923191967337,4,4,B,317862.2566279779
385.3636948548629,7,12,B,931500.1185046103
382.2221641895445,4,14,D,957080.9219842373
489.5528605527479,5,7,D,901936.0958556493
478.5033624402953,6,10,A,1101305.2986433
470.98782900263103,11,3,B,721802.8873470332
297.81472070189784,6,14,A,809840.6884335659
438.56534728625235,5,1,B,582502.3038846428
160.0869591378582,6,10,A,372259.1016420402
472.42958366113817,10,7,A,945719.4714504697
421.54221822679636,4,8,C,832875.0854703353
125.03020917085516,8,3,C,191004.95124623246
337.2111511203841,12,9,C,706323.8159124728
272.32152987207417,12,4,A,465633.9415164075
310.59297169367494,11,15,D,815424.1363658758
454.99317846009365,6,1,D,581052.9360985957
247.2434841647506,12,7,D,462755.8063092849
354.4531551506366,11,6,C,637648.8035475306
340.60227005456545,5,11,A,819484.6445176856
299.1268211714703,7,7,A,599350.9337869718
229.39400430933796,12,5,D,385906.288694894
361.44112945841005,7,4,C,577142.7490621215
405.1682343536311,10,11,C,923459.5367017917
489.94082031654966,6,4,A,826827.8349442997
348.13781131859605,6,15,B,944197.4983187156
191.38435688896982,9,7,C,365291.51609615155
307.87903615938944,12,1,A,429820.7047143229
166.8687044904994,7,6,C,301538.8191751269
421.0265473127167,4,8,B,848497.450013655
428.25641683982127,10,14,B,1122086.0109293156
457.1159224988266,8,8,D,888040.852768137
214.03175894865228,5,1,C,280085.15959745337
446.2008119818479,8,5,D,740113.0168469143
276.727604065844,7,2,C,389264.8248596548
362.55683398666133,9,8,C,720891.8492857495
334.3153450701174,11,9,A,741456.0845582058
388.5865471565631,12,8,C,774578.3248041162
166.94406236181538,11,8,A,357819.86961173586
349.8279255198096,11,13,A,919654.6873728436
240.0453430122264,8,10,D,515183.98208828084
351.51239204308524,9,15,B,956650.5692936201
253.70456685058514,10,5,B,441888.1457551627
475.33882331664614,5,11,C,1077064.3854023537
338.39470726370627,8,8,C,672520.783894974
187.86825860358493,6,3,B,288933.32817817706
261.03156570967633,7,1,C,342076.90915974055
166.58408891623674,9,2,D,232362.9507359735
124.76004335240118,5,9,C,261804.72947935606
184.81839412555345,12,5,C,318894.9021309298
157.34799046249475,11,1,D,205665.73572660534
338.9975172499951,12,11,C,776058.3989159889
138.94732977994815,9,11,D,315486.67246389174
439.3919209349506,10,5,D,730274.8586273026
148.12624904845924,7,14,C,384253.17757928034
179.16172654172544,5,14,D,451865.6836757065
451.5738397810163,5,7,C,849246.2280700625
253.50766111002935,7,5,C,430792.8706648493
379.5306217822085,4,8,D,735192.3383940386
212.25638138717488,7,13,B,537278.4940685203
392.96126753699633,8,5,C,665774.9294621538
193.80533357392298,5,13,A,508307.5839843013
201.6968566009404,7,10,A,468483.12287351314
286.6123947366871,6,4,D,448794.95259765413
378.9139475474492,5,9,D,770650.8199831764
390.91903678169535,9,13,A,1024118.7901640858
220.25291203676733,11,13,A,583423.0763859667
250.438717173526,7,13,A,657426.8184192391
346.28046283806543,12,11,D,776638.9496794221
153.08191048292414,6,4,D,241512.9112808528
251.77985092780034,4,2,A,373965.40564098797
261.9489138733388,6,9,A,578571.9117286456
285.15979957053116,12,7,B,554042.7276919552
177.3003444315493,9,1,C,234641.2463832879
134.551075698815,8,12,C,324304.13004361285
386.37015808458654,8,10,B,858594.7322919611
424.4906089434076,8,13,D,1026366.7504795926
129.86504572749772,7,15,D,343532.8463061821
176.9508816250538,8,2,B,255974.7397665164
212.88044323249454,5,7,D,394363.9459366052
238.3891941140457,10,10,A,555355.898843519
179.3788125073596,4,6,C,321536.77101307065
169.2937231943569,11,15,C,459035.42923310224
233.17008013426005,6,14,C,599544.6838615576
180.6584189834153,6,3,B,277990.5219962684
228.3172412527635,12,15,A,652914.9679217335
405.50737191752836,12,12,A,1023444.1390750284
264.1358326356059,5,14,B,690806.789389481
356.67290746754975,10,10,D,763825.2105273093
325.9878874986754,4,13,C,802098.3485967573
311.2879301739039,11,3,C,470016.440098769
416.2602459499098,9,9,B,884239.170593426
386.0643144573298,11,14,B,1013683.768299036
250.5574057508869,4,5,C,423736.44166148995
226.39361164320584,4,12,A,568581.6410599094
232.3786586697707,4,4,A,392971.4630528918
297.42963893303016,10,1,C,390868.8120572071
334.07124416074333,6,4,B,543791.4277656298
337.5205623657089,4,1,A,465961.84775551636
243.70270201435537,4,3,C,365109.6205973608
140.29573630709595,9,13,A,373781.4002285572
192.5847910877705,7,3,A,308360.53928691865
341.1647858278329,6,1,D,436481.771184214
221.72111189466528,10,4,D,350650.11641632684
189.313617908956,5,13,C,468539.73664112424
461.4919768997851,5,12,A,1155748.877448392
211.2469788785983,6,2,B,303486.51049098896
294.24085503758806,7,10,A,680371.8616940617
174.85136223953114,12,1,D,228425.6181531837
211.90762144711425,12,10,A,496631.69006531284
288.17088410619033,12,12,C,689537.9194177596
208.23144869120455,12,4,A,358024.1316104801
252.52246716726265,7,10,D,540713.5584996616
274.85928694227516,4,13,B,690474.2451233834
396.9238419884123,9,1,B,529658.765201322
261.77770925932214,7,2,C,368454.5712889764
474.43260552995906,8,12,A,1191127.8174988516
168.1125276323666,7,15,B,460547.41440843686
306.71419954281737,4,1,A,423641.2987639408
471.91748983456654,9,3,B,721949.0893713117
338.9336297992119,12,12,A,857467.8111250112
193.96808229800888,12,9,B,418883.52430035215
120.11698840157932,4,1,B,160988.24930781577
296.2478168495965,5,2,D,406971.42183354555
307.81281048255994,10,12,A,777802.2740702799
345.6117247146319,11,1,A,481083.9629439728
129.5538421639314,10,9,D,270479.1476218273
152.25214921495285,8,4,B,251376.35244361503
154.71921071591404,12,14,D,398199.15862005966
308.8965224545232,12,3,D,457736.4649040839
413.4262718211503,8,13,D,999822.9631498124
236.4305011415832,8,14,C,609959.1949041877
320.9026373942039,6,1,D,410747.2217016305
463.8306590751891,9,2,D,637854.83188401
353.9535022431472,10,2,A,528413.4716298085
181.89804779981444,8,2,C,257842.08253734166
405.3050794401977,7,10,B,899394.1510226435
372.1725270880462,12,15,C,995735.471512442
136.58520372431838,7,8,A,291012.0617852261
356.0355095312142,10,3,A,568139.6884733934
309.64945008300947,9,2,B,444977.0752058602
433.9164938173481,6,9,D,882748.3703742262
151.22420878169413,7,15,D,398793.2729599991
419.3529939876897,5,11,D,931745.1473475032
212.20614365319125,4,4,B,345550.022177588
292.5205919230104,6,11,B,678877.7844858777
139.06530838731356,11,3,C,213749.17888032258
130.7521610282365,9,15,B,362187.4192168353
320.17647793679225,6,7,D,591969.3593637216
133.37973624215667,9,15,D,354782.05360570777
163.89948834855022,11,5,B,288712.16323407565
170.59136540931115,4,6,B,312048.87026627536
184.3713468734656,5,14,B,483827.5205750184
337.703407631051,7,9,C,703039.8333504893
346.8525655717695,12,10,A,805601.6341331236
126.05428771955759,6,6,B,232878.66328973297
124.31656712311504,4,3,C,187463.05187919518
427.88295141372674,8,2,A,636268.252469982
338.52377439690554,4,10,C,734811.352697316
406.13418598733494,5,13,B,1019302.8170429359
289.26598141937893,4,9,B,612494.6853625901
227.4190496537043,9,15,D,598080.5652640638
275.6118469027375,9,12,B,670200.2451935434
415.8089156924086,11,5,B,720384.1579305114
403.8046313088249,7,15,B,1095219.1111884038
396.506785957618,8,5,B,685166.0284169741
287.717538904599,12,13,C,716572.5352384584
289.8718761024635,10,7,A,583466.5611876404
490.0192273405109,11,12,D,1140039.118250784
239.49808809468266,11,8,B,489959.28211774223
375.0577735476303,7,7,C,707568.152081164
220.6266473828726,7,14,A,602815.8423985495
207.80106024050244,12,4,D,330335.3418325368
122.06837594008186,11,12,D,291927.1238068511
193.765040167219,4,1,A,268476.26158011885
419.19723264317105,10,7,D,776686.4751178559
483.2485416418023,7,7,B,928303.295352523
187.25255247725502,10,11,C,431841.7583886873
122.8058021200354,4,8,D,240062.58220078508
200.70749939301936,12,8,C,404832.35880546214
126.84722636232785,6,8,A,269828.6619699249
495.19748542176285,5,9,C,1026387.6099105185
295.4584052031473,5,12,C,699818.1690378025
274.05238269294523,5,7,B,527264.5816092173
173.67495201474946,11,7,B,340373.5003750432
312.445399459152,9,13,C,774046.3378760042
348.3176043179351,4,13,B,873896.7252777113
449.46482996023536,12,6,C,807129.5380093779
189.80802471284647,10,14,A,523079.9117616504
288.83758045253427,4,5,B,497808.0778634627
437.8291185153641,11,2,D,603521.3703139189
401.76867231401116,5,4,B,652495.6084843016
496.3639782696785,4,14,D,1241650.1615037008
494.05889057702416,4,8,D,956076.1387224719
411.08956200785985,7,6,D,720569.5608834398
401.8796122620777,6,8,C,795819.076931769
155.60511788757347,10,9,A,349555.1011191488
220.97348438511196,6,7,A,443442.90453506535
370.8666762326511,11,8,C,738885.6188258575
294.86564834167166,6,2,B,422211.64214143914
120.02332779231988,9,9,A,270796.2374771491
194.01287530483748,5,7,D,359750.2605192426
365.7052549893966,9,14,B,958692.0520668856
310.17802461658255,6,15,A,874998.1840870447
213.45815705893068,7,1,B,286030.2069793417
371.8224721986532,6,15,D,968447.1000723556
434.58815443512094,10,13,B,1095553.2380983194
456.69343968743453,9,11,D,1017985.1919361551
337.75977809167296,6,12,B,816296.8180330471
383.1785059569387,8,2,B,548784.9698978999
222.89171520093424,6,12,A,561928.5930017531
146.79768369612265,10,1,C,195649.79807017496
205.97073695795018,8,2,C,291351.26584546664
217.97793980280892,11,10,C,480732.3499740673
141.47464866203188,10,14,A,392742.1965679817
165.42118507209997,11,6,B,307966.58518181054
487.92731220239824,4,6,C,869518.9064714592
235.14373453460715,10,2,C,333120.07847217313
434.9185664921377,12,10,C,950224.1036230174
238.66393294894362,7,6,C,429047.1449173239
174.46459189647277,10,1,D,226875.98887587214
477.96040636477017,4,8,B,962784.2013203851
171.6300605367162,12,14,D,440359.9365252979
212.81252587988098,11,14,A,586238.3697887224
259.89179292503667,11,14,B,686281.2156253192
329.98993221413787,9,14,A,899976.4508059327
451.10313046122167,10,11,D,1006546.8890741057
221.31659525097885,11,10,C,487943.84574211435
255.11789051806952,4,5,C,431398.05607035675
389.7487998694287,7,12,A,978962.1279304702
280.3843595124465,10,2,B,404016.929010152
431.5165821917296,12,5,A,777348.729567032
243.97470517812715,6,9,D,498549.3156579013
245.60430888474406,6,7,D,455162.2409075961
445.14398474525916,5,6,C,794275.7169075802
219.86939915869942,6,15,A,622278.5266057046
159.02371647088296,9,2,B,231112.63359401844
459.2552035344233,12,14,B,1204686.5425474043
262.80518203345224,9,12,C,626937.7881426797
353.3247785542378,12,8,A,747494.1540464244
307.96471929501456,9,12,D,718489.9593862367
223.93054062729885,6,13,C,554301.9634556276
280.88446269460746,8,4,A,477213.0482427537
416.1850783148242,11,11,B,968238.6074118082
204.02414037192852,4,8,A,429087.4787470727
374.2501243811534,7,10,A,863561.0847830889
252.80521816484097,7,3,C,380514.16462928336
323.839325367853,7,11,A,781391.209111669
198.69843753344426,4,13,B,500303.650583509
381.62204352896316,9,2,C,536437.8845923167
226.60939654604442,7,6,B,415791.05403109046
491.0942294164242,12,14,C,1262063.7196353832
312.47311344277495,6,5,C,529154.8305838619
270.46216464917495,4,5,B,466319.96534282615
289.4830819306659,8,11,B,673805.7094922939
133.09966290203252,12,4,D,214374.86871608315
208.59442190297688,9,5,C,356738.62879700115
279.2015063410512,6,8,A,587651.8783479402
464.2703734400662,5,2,B,662147.6470251435
358.51698717892634,5,3,A,568767.6735375769
294.8901966572131,10,12,D,689314.1076870098
307.10282227046565,9,1,B,410922.56281577394
146.99341408737865,8,7,D,275783.43774814135
246.39614884460508,4,10,A,567964.6223946079
231.92834927586418,12,3,A,373702.34674583504
334.52505064834213,11,10,B,747123.5915884274
351.63202370482213,9,2,D,484797.9414571701
441.13324293095735,5,11,A,1059890.3918153741
327.83775327907944,11,6,C,590379.8498236451
250.21528066368725,10,7,A,504775.1857265679
410.5183374970109,4,15,C,1088168.4109921088
132.0293673057725,11,12,D,314886.8104651134
141.39972943438113,10,9,C,300449.0415525626
420.5654882975064,5,13,C,1034644.3153522958
236.1645487945899,6,9,C,492603.6287120335
315.2689893402507,4,3,A,499896.2715065906
497.6320723409201,6,1,D,635207.7424387558
421.54514504409775,8,3,C,632219.1758256174
288.0909108037704,8,1,B,385239.53680972016
268.6127974607415,7,2,A,400647.15490927326
266.7486052838038,6,11,A,643870.344731477
293.56533596259095,5,2,D,403312.0887067281
460.3138394538549,6,10,A,1059658.5668135462
478.34101748850594,4,5,B,822541.1675683038
479.60255917799105,10,5,C,812732.299419025
188.09093953317267,4,10,C,409876.429391653
431.82108935632255,5,3,B,658562.7765814521
407.8731179571808,8,11,C,927681.7541113999
466.56868005045965,11,7,B,899636.5004355496
406.1067807867679,11,3,C,611106.8898107107
177.50499363168777,10,7,A,360494.7089632307
309.22604431471916,10,8,C,616756.8552113674
448.7659740932955,12,7,A,900416.8977128083
454.06562720003797,4,4,C,721879.9534848602
333.29181091008036,5,3,A,528980.5075122515
222.86489266278568,8,6,C,401728.04936910735
424.45376046110005,4,15,B,1147457.0861696503
232.9969930030452,8,9,C,487785.7935582853
452.97533887947935,9,4,B,737921.9955207973
234.66446654437203,11,2,A,353014.91367555177
383.9277517120184,10,14,A,1046550.9323766974
285.8470017412677,4,4,B,464530.0837733315
302.6106494783977,8,10,C,660839.002873339
325.29962150368215,5,11,C,738575.9461123069
177.37259857315516,4,7,A,355271.1948006833
334.5563872151038,10,13,A,878945.6780567287
368.12834553847676,12,1,D,473902.84910150856
193.60898004668095,9,2,A,291207.1222384787
426.2816892397062,10,8,B,864064.8117122168
154.23505175106783,9,5,C,265414.88694179396
279.5476563651449,8,8,C,556709.7877266053
344.5972672916283,7,6,B,629528.4416441305
356.76512076538114,7,1,C,466147.596511934
304.4155508513951,11,10,B,680786.3416357937
162.60054729820595,12,1,B,221554.51548444442
247.0854758428055,5,15,C,657805.6562250066
217.1335584600908,8,2,A,325303.3081790332
320.7333333306625,6,5,C,543031.999995513
360.56355816835446,4,15,B,975413.549435745
472.2406132081699,11,9,D,964481.3331484294
400.9432734459797,12,3,A,640286.2063408749
484.063203669067,7,7,A,966323.8963046031
205.48861365607473,10,6,D,364900.82229612494
463.05502912741775,8,6,B,844871.8463648999
121.175508153531,7,6,D,215979.94843105762
246.82017831368887,9,12,C,589341.0593937961
255.32080924378556,4,11,B,591359.0205670597
177.59339696245897,9,6,C,322065.8730053271
313.34692562009604,6,13,A,819584.8703530749
462.754822251064,11,4,C,740263.6384456854
379.23327680374285,12,14,D,957939.6670649474
188.84477259528768,12,7,C,362877.4142983785
354.64545227139905,7,10,B,787780.8604443464
463.92003410739557,11,13,A,1215710.0181045986
390.57561720434586,8,13,B,983574.8931345635
461.5910653006263,10,1,B,615694.461042204
328.83017333230134,10,4,C,527466.9945583653
250.88322682541855,11,8,C,502758.1903924237
434.1859039856613,11,3,A,692061.9426385039
280.6272544157242,11,8,B,572520.3254239482
395.17124882108783,8,6,B,721899.020664377
350.57040264025363,11,12,C,835321.5870098765
260.1436312441682,8,5,D,433788.4744803985
385.88379264771527,4,1,B,512310.7031768678
231.24211873054105,8,15,B,631664.777317601
253.76086554826642,10,5,A,459317.3493683529
209.8864442879895,8,12,D,491463.05862604425
448.6516177874878,12,1,A,623208.4464517394
189.60363091620275,7,3,C,286470.20280330966
322.5145583191196,6,14,D,810300.2956365634
409.8308703541817,11,4,C,656432.0986410239
259.30227580260816,11,13,A,684751.4894346718
260.78632957847367,8,1,D,335453.1014710278
161.38638838300713,12,12,B,399167.6011863694
321.7528703245384,6,6,B,587390.5596503078
493.57757918451193,7,7,A,985203.4619274109
420.08034201567864,10,5,B,726989.6740780668
185.30744696325513,10,7,D,347601.6299009094
153.52354123560173,6,9,C,322032.58911028196
171.26655613373586,11,4,B,284117.1494141544
443.613348484336,11,5,C,752970.4254536844
489.906137881559,8,8,A,1028936.9961119627
152.62080329427832,8,13,A,404682.270052257
439.2409865086725,4,4,C,698397.7226297373
430.19028770539876,8,14,C,1102884.0919225344
228.95103573937544,11,8,A,487171.37663519644
253.80825723316096,12,15,A,724249.0270412777
209.61481915622954,10,6,D,372082.4004450344
311.686304171138,8,12,C,740926.1874105165
332.6347056433257,5,4,A,562004.9761633696
